01/11/07 00:00:14 1.677519 1.678057
01/11/07 00:00:23 1.677576 1.678115
01/11/07 00:00:27 1.677518 1.678057
01/11/07 00:00:27 1.677403 1.677941
01/11/07 00:00:28 1.677519 1.678057
01/11/07 00:00:32 1.677533 1.678071
01/11/07 00:00:39 1.677464 1.678002
01/11/07 00:01:01 1.677501 1.678040
01/11/07 00:01:08 1.677536 1.678074
01/11/07 00:01:14 1.677489 1.678028
01/11/07 00:01:54 1.677420 1.677958
01/11/07 00:01:55 1.677478 1.678016
01/11/07 00:02:00 1.677478 1.678016
01/11/07 00:02:08 1.677594 1.678132
01/11/07 00:02:11 1.677605 1.678144
01/11/07 00:02:29 1.677547 1.678086
01/11/07 00:03:04 1.677663 1.678202
01/11/07 00:03:33 1.677663 1.678202
01/11/07 00:03:40 1.677533 1.678071
01/11/07 00:04:08 1.677504 1.678042
01/11/07 00:04:13 1.677620 1.678158
01/11/07 00:04:13 1.677576 1.678115
01/11/07 00:04:16 1.677576 1.678115
01/11/07 00:04:16 1.677504 1.678042
01/11/07 00:04:20 1.677504 1.678042
01/11/07 00:04:20 1.677576 1.678115
01/11/07 00:04:55 1.677634 1.678173
01/11/07 00:04:55 1.677634 1.678173
01/11/07 00:05:10 1.677716 1.678254
01/11/07 00:05:10 1.677730 1.678269
01/11/07 00:05:12 1.677649 1.678187
01/11/07 00:05:13 1.677663 1.678202
01/11/07 00:05:43 1.677606 1.678144
01/11/07 00:05:45 1.677620 1.678159
01/11/07 00:05:50 1.677606 1.678144
01/11/07 00:05:51 1.677562 1.678101
01/11/07 00:05:52 1.677606 1.678144
01/11/07 00:05:58 1.677548 1.678086
01/11/07 00:06:34 1.677548 1.678086
01/11/07 00:06:38 1.677490 1.678028
01/11/07 00:06:40 1.677504 1.678043
01/11/07 00:06:54 1.677490 1.678028
01/11/07 00:07:05 1.677490 1.678028
01/11/07 00:07:06 1.677519 1.678057
01/11/07 00:07:06 1.677519 1.678057
01/11/07 00:07:09 1.677423 1.677962
01/11/07 00:07:11 1.677438 1.677976
01/11/07 00:07:11 1.677403 1.677941
01/11/07 00:07:14 1.677388 1.677927
01/11/07 00:07:16 1.677472 1.678011
01/11/07 00:07:16 1.677519 1.678057
01/11/07 00:07:16 1.677484 1.678022
01/11/07 00:07:17 1.677461 1.677999
01/11/07 00:07:17 1.677446 1.677985
01/11/07 00:07:17 1.677388 1.677927
01/11/07 00:07:18 1.677423 1.677962
01/11/07 00:07:21 1.677403 1.677941
01/11/07 00:07:24 1.677417 1.677956
01/11/07 00:07:24 1.677452 1.677990
01/11/07 00:07:30 1.677721 1.678260
01/11/07 00:07:30 1.677446 1.677985
01/11/07 00:07:40 1.677663 1.678202
01/11/07 00:07:44 1.677605 1.678144
01/11/07 00:07:44 1.677533 1.678071
01/11/07 00:07:45 1.677678 1.678216
01/11/07 00:07:46 1.677605 1.678144
01/11/07 00:07:47 1.677620 1.678158
01/11/07 00:07:54 1.677736 1.678274
01/11/07 00:08:27 1.677620 1.678158
01/11/07 00:08:29 1.677678 1.678216
01/11/07 00:08:30 1.677678 1.678216
01/11/07 00:08:31 1.677634 1.678173
01/11/07 00:08:33 1.677634 1.678173
01/11/07 00:08:33 1.677678 1.678216
01/11/07 00:08:49 1.677620 1.678158
01/11/07 00:08:50 1.677721 1.678260
01/11/07 00:08:55 1.677721 1.678260
01/11/07 00:09:01 1.677837 1.678375
01/11/07 00:09:04 1.677721 1.678259
01/11/07 00:09:05 1.677851 1.678390
01/11/07 00:09:05 1.677793 1.678332
01/11/07 00:09:20 1.677793 1.678332
01/11/07 00:09:20 1.677866 1.678404
01/11/07 00:09:20 1.677793 1.678332
01/11/07 00:09:20 1.677793 1.678332
01/11/07 00:09:23 1.677764 1.678303
01/11/07 00:09:23 1.677793 1.678332
01/11/07 00:09:35 1.677764 1.678303
01/11/07 00:09:38 1.677707 1.678245
01/11/07 00:09:42 1.677793 1.678332
01/11/07 00:09:42 1.677866 1.678404
01/11/07 00:09:42 1.677793 1.678332
01/11/07 00:10:16 1.677822 1.678361
01/11/07 00:10:16 1.677794 1.678332
01/11/07 00:10:16 1.677721 1.678260
01/11/07 00:10:16 1.677779 1.678318
01/11/07 00:10:22 1.677779 1.678318
01/11/07 00:10:37 1.677736 1.678274
01/11/07 00:10:40 1.677852 1.678390
01/11/07 00:10:41 1.677852 1.678390
01/11/07 00:10:41 1.677765 1.678303
01/11/07 00:10:49 1.677646 1.678184
01/11/07 00:10:52 1.677660 1.678199
01/11/07 00:10:52 1.677675 1.678213
01/11/07 00:10:54 1.677675 1.678213
01/11/07 00:10:58 1.677605 1.678144
01/11/07 00:10:58 1.677620 1.678158
01/11/07 00:11:05 1.677678 1.678216
01/11/07 00:11:07 1.677649 1.678187
01/11/07 00:11:08 1.677678 1.678216
01/11/07 00:11:49 1.677620 1.678158
01/11/07 00:12:25 1.677739 1.678277
01/11/07 00:12:28 1.677695 1.678234
01/11/07 00:12:31 1.677765 1.678303
01/11/07 00:12:34 1.677692 1.678231
01/11/07 00:12:35 1.677750 1.678289
01/11/07 00:12:37 1.677745 1.678283
01/11/07 00:12:37 1.677663 1.678202
01/11/07 00:12:37 1.677710 1.678248
01/11/07 00:12:39 1.677710 1.678248
01/11/07 00:12:40 1.677681 1.678219
01/11/07 00:12:40 1.677695 1.678234
01/11/07 00:12:41 1.677716 1.678254
01/11/07 00:12:42 1.677634 1.678173
01/11/07 00:12:43 1.677750 1.678289
01/11/07 00:12:44 1.677649 1.678187
01/11/07 00:12:45 1.677646 1.678184
01/11/07 00:12:45 1.677660 1.678199
01/11/07 00:12:49 1.677707 1.678245
01/11/07 00:12:52 1.677692 1.678231
01/11/07 00:12:52 1.677678 1.678216
01/11/07 00:12:56 1.677678 1.678216
01/11/07 00:12:56 1.677689 1.678228
01/11/07 00:13:04 1.677678 1.678216
01/11/07 00:13:37 1.677750 1.678289
01/11/07 00:13:41 1.677707 1.678245
01/11/07 00:14:49 1.677762 1.678300
01/11/07 00:15:10 1.677620 1.678158
01/11/07 00:15:14 1.677663 1.678201
01/11/07 00:15:16 1.677692 1.678230
01/11/07 00:15:16 1.677706 1.678245
01/11/07 00:15:16 1.677776 1.678314
01/11/07 00:15:17 1.677764 1.678303
01/11/07 00:15:18 1.677837 1.678375
01/11/07 00:15:20 1.677721 1.678259
01/11/07 00:15:23 1.677753 1.678291
01/11/07 00:15:23 1.677753 1.678291
01/11/07 00:15:24 1.677788 1.678326
01/11/07 00:15:25 1.677802 1.678341
01/11/07 00:15:26 1.677837 1.678375
01/11/07 00:15:29 1.677805 1.678343
01/11/07 00:15:31 1.677805 1.678343
01/11/07 00:15:33 1.677851 1.678390
01/11/07 00:15:33 1.677866 1.678404
01/11/07 00:15:33 1.677866 1.678404
01/11/07 00:15:40 1.677793 1.678332
01/11/07 00:15:42 1.677779 1.678317
01/11/07 00:15:45 1.677822 1.678361
01/11/07 00:15:46 1.677779 1.678317
01/11/07 00:15:50 1.677808 1.678346
01/11/07 00:15:54 1.677764 1.678303
01/11/07 00:15:56 1.677747 1.678285
01/11/07 00:15:58 1.677784 1.678323
01/11/07 00:16:01 1.677750 1.678288
01/11/07 00:16:02 1.677706 1.678245
01/11/07 00:16:21 1.677770 1.678308
01/11/07 00:16:23 1.677677 1.678216
01/11/07 00:16:25 1.677793 1.678332
01/11/07 00:16:30 1.677782 1.678320
01/11/07 00:16:31 1.677816 1.678355
01/11/07 00:16:32 1.677793 1.678332
01/11/07 00:16:35 1.677970 1.678508
01/11/07 00:16:57 1.677984 1.678523
01/11/07 00:16:59 1.677961 1.678500
01/11/07 00:17:05 1.677764 1.678302
01/11/07 00:17:08 1.677706 1.678244
01/11/07 00:17:09 1.677822 1.678360
01/11/07 00:17:26 1.677706 1.678244
01/11/07 00:17:34 1.677634 1.678172
01/11/07 00:17:42 1.677634 1.678172
01/11/07 00:17:50 1.677894 1.678433
01/11/07 00:17:51 1.677967 1.678505
01/11/07 00:17:51 1.678024 1.678563
01/11/07 00:17:59 1.678039 1.678578
01/11/07 00:17:59 1.677958 1.678496
01/11/07 00:18:00 1.678004 1.678543
01/11/07 00:18:01 1.678120 1.678659
01/11/07 00:18:01 1.678091 1.678630
01/11/07 00:18:02 1.678062 1.678601
01/11/07 00:18:09 1.678005 1.678543
01/11/07 00:18:09 1.677993 1.678531
01/11/07 00:18:12 1.678039 1.678578
01/11/07 00:18:15 1.678039 1.678578
01/11/07 00:18:16 1.677993 1.678531
01/11/07 00:18:21 1.678051 1.678589
01/11/07 00:18:36 1.677822 1.678360
01/11/07 00:18:36 1.677799 1.678337
01/11/07 00:18:45 1.677868 1.678407
01/11/07 00:18:47 1.677926 1.678465
01/11/07 00:18:59 1.677961 1.678499
01/11/07 00:18:59 1.677996 1.678534
01/11/07 00:19:08 1.677938 1.678476
01/11/07 00:19:18 1.677938 1.678476
01/11/07 00:19:35 1.677894 1.678433
01/11/07 00:19:39 1.677894 1.678432
01/11/07 00:19:39 1.677966 1.678505
01/11/07 00:19:42 1.678082 1.678621
01/11/07 00:19:43 1.677981 1.678519
01/11/07 00:19:45 1.677952 1.678491
01/11/07 00:19:45 1.677938 1.678476
01/11/07 00:19:46 1.677880 1.678418
01/11/07 00:19:52 1.677836 1.678375
01/11/07 00:19:55 1.677871 1.678409
01/11/07 00:19:55 1.677784 1.678323
01/11/07 00:20:05 1.677865 1.678404
01/11/07 00:20:27 1.677880 1.678418
01/11/07 00:20:40 1.677822 1.678360
01/11/07 00:20:46 1.677996 1.678534
01/11/07 00:20:49 1.677996 1.678534
